	SNP	Chromosome	Position	trait1
1	ENSG00000011465	12	91539024	0.423692190745436
2	ENSG00000014123	6	96969683	0.906964152650343
3	ENSG00000015171	10	180404	0.00599892021182748
4	ENSG00000069702	1	92145901	0.08066660578247
5	ENSG00000077092	3	25215822	0.840901837346905
6	ENSG00000080503	9	2015341	0.00335012895842958
7	ENSG00000082175	11	100900354	0.194491088514664
8	ENSG00000082397	18	5392382	0.63731477036562
9	ENSG00000095794	10	35415718	0.242786562914532
10	ENSG00000096717	10	69644426	0.477908469227087
11	ENSG00000103175	16	84328251	0.0944641872644449
12	ENSG00000103479	16	53467888	0.103052675055332
13	ENSG00000104219	8	17013537	0.180308659047272
14	ENSG00000104332	8	41119480	0.788115514763778
15	ENSG00000104695	8	30657096	0.291259884088649
16	ENSG00000107104	9	470290	0.0121935367202767
17	ENSG00000107562	10	44793037	0.3922215660259
18	ENSG00000109339	4	86936275	0.0762571842421923
19	ENSG00000109906	11	113930314	0.385716116656833
20	ENSG00000111961	6	148593439	0.348603553808073
21	ENSG00000113594	5	38475064	0.0513973930007313
22	ENSG00000114742	3	39093488	0.00454618897755264
23	ENSG00000115310	2	55254342	0.000329148392667829
24	ENSG00000116473	1	112084839	0.718635124712465
25	ENSG00000116731	1	14026692	0.0538029955133422
26	ENSG00000119147	2	106679749	0.17455579101895
27	ENSG00000119508	9	102584136	0.560429241127194
28	ENSG00000120057	10	99526507	0.0500518306343766
29	ENSG00000120129	5	172195092	0.942655431246919
30	ENSG00000120738	5	137801178	0.792469949732562
31	ENSG00000121691	11	34460471	0.155329819421515
32	ENSG00000121769	1	31838471	0.538841754019146
33	ENSG00000122025	13	28577410	0.000143791188917175
34	ENSG00000122035	13	27844463	0.029365283321514
35	ENSG00000122877	10	64574192	0.846606688653466
36	ENSG00000123358	12	52416615	0.734231681150946
37	ENSG00000128016	19	39897452	0.802362846174789
38	ENSG00000128918	15	58306055	0.153342969359446
39	ENSG00000129596	5	115140429	0.163969469647212
40	ENSG00000129757	11	2904442	0.792758514151214
41	ENSG00000130700	20	61038552	0.620732917062333
42	ENSG00000131016	6	151561133	0.0266361531721508
43	ENSG00000133878	8	33448855	0.38288764376653
44	ENSG00000134917	11	130274819	0.06508598789506
45	ENSG00000136826	9	110247132	0.160245796338337
46	ENSG00000138650	4	134070469	0.889802171270093
47	ENSG00000140044	14	75894418	0.938454533344129
48	ENSG00000140538	15	88418229	0.370801140050012
49	ENSG00000143416	1	151336777	0.0736852680084113
50	ENSG00000143768	1	226124297	0.962108349068378
51	ENSG00000143878	2	20646834	0.299028918142134
52	ENSG00000144339	2	192813768	0.195414631135078
53	ENSG00000144642	3	29322472	0.970090664916708
54	ENSG00000144655	3	39183345	0.342807863716871
55	ENSG00000144891	3	148415570	0.606464018365419
56	ENSG00000146414	6	146205942	0.755717944885693
57	ENSG00000148481	10	15820168	0.164551991048886
58	ENSG00000150907	13	41129803	0.0295753461243174
59	ENSG00000151090	3	24158650	0.772537492807536
60	ENSG00000154655	18	5954704	0.348679645208096
61	ENSG00000155090	8	103661006	0.0128372535215462
62	ENSG00000159388	1	203274618	0.0465498933565267
63	ENSG00000162772	1	212738675	0.362962750678932
64	ENSG00000163939	3	52579367	0.18898406201676
65	ENSG00000164120	4	175411327	0.232959089322818
66	ENSG00000164197	5	63461708	0.207444572453367
67	ENSG00000164442	6	139693392	0.944382729094765
68	ENSG00000165478	11	124789088	0.76463926077921
69	ENSG00000165795	14	21485379	0.000118997543898088
70	ENSG00000166091	14	23846016	0.793654116052721
71	ENSG00000168702	2	140988991	0.501499398708888
72	ENSG00000171862	10	89622869	0.118772353587742
73	ENSG00000172403	4	119809995	0.286113629831047
74	ENSG00000173641	1	16340522	0.0246840668173234
75	ENSG00000175161	3	85008131	0.0015489272663932
76	ENSG00000178175	5	71738478	0.280923951715457
77	ENSG00000178343	4	42399855	0.931454756479376
78	ENSG00000184226	13	66876966	0.031832197815329
79	ENSG00000184481	23	70316046	0.00415774687728883
80	ENSG00000185345	6	161768451	0.0917307181368273
81	ENSG00000196159	4	126237553	0.642887119261262
82	ENSG00000196914	11	120207786	0.281210879944535
83	ENSG00000197579	9	32540541	0.00196051797987589
84	ENSG00000198300	19	57321444	0.22994191882955
85	ENSG00000198947	23	31137337	0.836356843590892
86	ENSG00000205364	16	56666144	0.433343657687389
87	ENSG00000211445	5	150400123	0.966944004506084
88	ENSG00000215301	23	41192650	0.165099536265993
89	ENSG00000233608	2	239756672	0.162603440433573
