	X	idx	beta	pval	cilb	ciub	i2	tau2	symbol.x	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol.y
1	ENSG00000005339.11	18635	-0.0784659079877969	0.280519409478806	-0.220976113550109	0.0640442975745155	95.6682961998197	0.109100049235251	CREBBP	0.9117384018603	0.843398789366652	0.985615492821623	0.0201016764224682	0.905485774145573	0.814135477587437	1.00708605600835	0.067275882026204	CREBBP
2	ENSG00000012048.18	28561	1.04460842578943	7.49815662235344e-11	0.730124802083986	1.35909204949487	97.972131716469	0.537054082360969	BRCA1	1.10091966368528	1.04569097036388	1.15906528815789	0.000250887921290677	1.11455020788065	0.99509936405291	1.24833982490691	0.0607889117984809	BRCA1
3	ENSG00000039068.17	56928	0.377018927523178	0.173539374132215	-0.165955097136728	0.919992952183084	98.6759447530064	1.44447972857145	CDH1	0.960065743213669	0.932585797866661	0.988355423598464	0.00595092351009661	0.962254152912484	0.910889155428206	1.01651562023707	0.169222022643356	CDH1
4	ENSG00000047410.12	21236	0.238869812072281	0.00028815095780049	0.109743603595024	0.367996020549539	95.6908922254634	0.0900031953076231	TPR	1.08188175005771	0.998564599238551	1.17215062701048	0.0542502804044311	1.11235189998087	0.996163566174781	1.24209195297347	0.0585343731636182	TPR
5	ENSG00000047932.12	31377	-0.119975283881596	0.103983393057073	-0.264606384777994	0.024655817014803	97.6314822655276	0.116715993008426	GOPC	1.1606676632447	1.06645601590408	1.26320204904078	0.000561372559909607	1.15795456002969	1.0491971805199	1.27798548069786	0.00356466327252914	GOPC
6	ENSG00000047936.9	8916	-1.01425812782572	0.234036965105228	-2.68473656076239	0.656220305110959	99.2067909395664	16.0642589731484	ROS1	1.0237081920819	1.01197746296951	1.03557490248888	6.75555603103147e-05	1.02515188957516	1.00605025296451	1.044616204412	0.0096386550569467	ROS1
7	ENSG00000065559.13	12041	-0.337271153222422	9.61090047933468e-06	-0.486633345994886	-0.187908960449958	98.092503718964	0.12452907712213	MAP2K4	0.943498805565386	0.871942977565744	1.02092684843739	0.148375413329406	0.935413776711252	0.837016413679922	1.04537846493869	0.239046347497875	MAP2K4
8	ENSG00000066455.11	30026	0.0832762054760476	0.188350421505423	-0.0407994350526693	0.207351846004765	97.6277623759939	0.0851268176337602	GOLGA5	1.07695212221552	0.980353959864053	1.18306848447407	0.122068337753821	1.11223870269409	0.960035339341224	1.28857228591138	0.156552279413589	GOLGA5
9	ENSG00000066468.19	59628	-1.36638707738714	4.35905326035116e-08	-1.85547400312411	-0.87730015165016	98.1985246317508	1.32751157828597	FGFR2	0.956247279319966	0.93399667301545	0.979027961903362	0.000195770556069537	0.95149777696554	0.925032365934664	0.978720370130607	0.000551411325752712	FGFR2
10	ENSG00000069399.11	15798	0.15337229801432	0.326351939316903	-0.152901492333454	0.459646088362095	94.0994077456388	0.468827584467703	BCL3	1.01087632795206	0.963261510220244	1.06084478573238	0.660342174766589	1.0168695418007	0.911617737160743	1.13427330655332	0.76411502365194	BCL3
11	ENSG00000071564.13	14560	0.842537212148896	8.44172176935656e-15	0.629756365753587	1.0553180585442	97.7082176810325	0.246710825673021	TCF3	1.02393160817539	0.953469234991617	1.09960122439593	0.515610470491142	1.05159734449051	0.8830390590909	1.25233075882055	0.572451341370843	TCF3
12	ENSG00000076242.13	9384	-0.159633506386734	0.0125726776595942	-0.285002043918763	-0.0342649688547059	97.6228232324239	0.0845817495673467	MLH1	1.00509056135858	0.936573033479184	1.0786206739045	0.887907502402305	0.970613791633273	0.866597398541778	1.08711511723203	0.606049186412944	MLH1
13	ENSG00000077150.16	15693	0.307534972236708	0.00750263494911389	0.0820929465211788	0.532976997952236	95.7834333655901	0.268167472759466	NFKB2	1.02851824684629	0.970123082609098	1.09042842404155	0.34574390594457	1.03907686519925	0.910899848502031	1.18529027485056	0.568227867633789	NFKB2
14	ENSG00000077782.18	37728	-0.455351334879095	0.117646213902795	-1.02571949736044	0.115016827602246	99.3299288909489	1.85121404147482	FGFR1	1.0264396561884	0.99145892804091	1.06265457700604	0.140185311128205	1.02415528603796	0.964427038429127	1.08758258336261	0.43626205084845	FGFR1
15	ENSG00000083093.8	53668	0.528419827325592	3.17458704576208e-13	0.386287868286862	0.670551786364323	96.1382196838798	0.108339606757489	PALB2	0.987132329163382	0.902529371392533	1.0796659545562	0.77695246541999	0.954968074752911	0.807913718358451	1.12878888311272	0.589156796698878	PALB2
16	ENSG00000083799.16	35588	-0.354419448028283	0.000238048039196361	-0.54345064275057	-0.165388253305995	98.2374371987239	0.201955111445901	CYLD	0.904909653143256	0.844161177618506	0.970029778746717	0.00482968944158178	0.888852540873685	0.805301728339852	0.981071828873794	0.0193155999177692	CYLD
17	ENSG00000089280.17	19092	0.418062725846795	8.85068053626459e-13	0.303419593365809	0.53270585832778	93.6775388752781	0.0652256807940798	FUS	0.993718919798532	0.906354223227994	1.08950481639358	0.89324554132964	1.0129478210488	0.881034128679231	1.16461241939139	0.856589233433245	FUS
18	ENSG00000091483.6	18888	-0.105975546848113	0.476269302693448	-0.397571329999006	0.185620236302781	99.2254825886583	0.500772419759846	FH	0.957390061479583	0.885885900837997	1.03466567077412	0.271554380492249	0.968196776430576	0.863671354889309	1.08537233819767	0.579247835216859	FH
